year,gennme,state,quarter,totalRXImputed
2017,Bromfenac Sodium,WV,3,0
2017,Celecoxib,WV,3,168
2017,Diclofenac Epolamine,WV,3,0
2017,Diclofenac Potassium,WV,3,670
2017,Diclofenac Sodium,WV,3,6047
2017,Diclofenac Sodium/Misoprostol,WV,3,0
2017,Diflunisal,WV,3,0
2017,Etodolac,WV,3,50
2017,Flurbiprofen,WV,3,56
2017,Flurbiprofen Sodium,WV,3,15
2017,Ibuprofen,WV,3,25550
2017,Indomethacin,WV,3,549
2017,Ketoprofen,WV,3,14
2017,Ketorolac Tromethamine,WV,3,12406
2017,Meloxicam,WV,3,10137
2017,Nabumetone,WV,3,566
2017,Naproxen,WV,3,7130
2017,Naproxen Sodium,WV,3,598
2017,Oxaprozin,WV,3,0
2017,Piroxicam,WV,3,117
2017,Salsalate,WV,3,0
2017,Sulindac,WV,3,294
2017,Aspirin,WV,4,10947
2017,Aspirin/Butalbital/Caffeine,WV,4,213
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,WV,4,0
2017,Aspirin/Dipyridamole,WV,4,28
2017,Bromfenac,WV,4,0
2017,Celecoxib,WV,4,332
2017,Diclofenac Epolamine,WV,4,0
2017,Diclofenac Potassium,WV,4,967
2017,Diclofenac Sodium,WV,4,8967
2017,Diclofenac Sodium/Misoprostol,WV,4,0
2017,Etodolac,WV,4,105
2017,Flurbiprofen,WV,4,89
2017,Flurbiprofen Sodium,WV,4,0
2017,Ibuprofen,WV,4,39355
2017,Indomethacin,WV,4,813
2017,Ketoprofen,WV,4,33
2017,Ketorolac Tromethamine,WV,4,11425
2017,Meloxicam,WV,4,15221
2017,Nabumetone,WV,4,877
2017,Naproxen,WV,4,11041
2017,Naproxen Sodium,WV,4,871
2017,Oxaprozin,WV,4,0
2017,Piroxicam,WV,4,145
2017,Salsalate,WV,4,29
2017,Sulindac,WV,4,457
2017,Aspirin,WY,1,226
2017,Aspirin/Butalbital/Caffeine,WY,1,0
2017,Aspirin/Oxycodone Hydrochloride,WY,1,0
2017,Celecoxib,WY,1,0
2017,Diclofenac,WY,1,0
2017,Diclofenac Epolamine,WY,1,0
2017,Diclofenac Potassium,WY,1,37
2017,Diclofenac Sodium,WY,1,146
2017,Diclofenac Sodium/Misoprostol,WY,1,0
2017,Diflunisal,WY,1,0
2017,Etodolac,WY,1,0
2017,Flurbiprofen,WY,1,0
2017,Ibuprofen,WY,1,1308
2017,Indomethacin,WY,1,47
2017,Ketorolac Tromethamine,WY,1,411
2017,Meloxicam,WY,1,571
2017,Nabumetone,WY,1,0
2017,Naproxen,WY,1,278
2017,Naproxen Sodium,WY,1,0
2017,Oxaprozin,WY,1,0
2017,Piroxicam,WY,1,0
2017,Salsalate,WY,1,0
2017,Sulindac,WY,1,0
2017,Aspirin,WY,2,302
2017,Aspirin/Butalbital/Caffeine,WY,2,0
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,WY,2,0
2017,Celecoxib,WY,2,0
2017,Diclofenac,WY,2,0
2017,Diclofenac Epolamine,WY,2,0
2017,Diclofenac Potassium,WY,2,16
2017,Diclofenac Sodium,WY,2,133
2017,Diclofenac Sodium/Misoprostol,WY,2,0
2017,Diflunisal,WY,2,0
2017,Etodolac,WY,2,0
2017,Ibuprofen,WY,2,1258
2017,Indomethacin,WY,2,14
2017,Ketorolac Tromethamine,WY,2,412
2017,Meloxicam,WY,2,529
2017,Nabumetone,WY,2,0
2017,Naproxen,WY,2,228
2017,Naproxen Sodium,WY,2,17
2017,Oxaprozin,WY,2,0
2017,Piroxicam,WY,2,0
2017,Salsalate,WY,2,0
2017,Sulindac,WY,2,0
2017,Aspirin,WY,3,265
2017,Aspirin/Butalbital/Caffeine,WY,3,27
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,WY,3,0
2017,Celecoxib,WY,3,16
2017,Diclofenac Epolamine,WY,3,0
2017,Diclofenac Potassium,WY,3,15
2017,Diclofenac Sodium,WY,3,123
2017,Diclofenac Sodium/Misoprostol,WY,3,0
2017,Diflunisal,WY,3,0
2017,Etodolac,WY,3,0
2017,Ibuprofen,WY,3,1224
2017,Indomethacin,WY,3,26
2017,Ketorolac Tromethamine,WY,3,362
2017,Meloxicam,WY,3,503
2017,Nabumetone,WY,3,0
2017,Naproxen,WY,3,201
2017,Naproxen Sodium,WY,3,0
2017,Oxaprozin,WY,3,0
2017,Piroxicam,WY,3,0
2017,Salsalate,WY,3,0
2017,Sulindac,WY,3,0
2017,Aspirin,WY,4,290
2017,Aspirin/Butalbital/Caffeine,WY,4,14
2017,Aspirin/Butalbital/Caffeine/Codeine Phosphate,WY,4,0
2017,Celecoxib,WY,4,0
2017,Diclofenac Epolamine,WY,4,0
2017,Diclofenac Potassium,WY,4,13
2017,Diclofenac Sodium,WY,4,137
2017,Diclofenac Sodium/Misoprostol,WY,4,0
2017,Etodolac,WY,4,0
2017,Ibuprofen,WY,4,1215
2017,Ibuprofen/Pseudoephedrine Hydrochloride,WY,4,0
2017,Indomethacin,WY,4,39
2017,Ketorolac Tromethamine,WY,4,460
2017,Meloxicam,WY,4,553
2017,Nabumetone,WY,4,0
2017,Naproxen,WY,4,241
2017,Naproxen Sodium,WY,4,0
2017,Oxaprozin,WY,4,0
2017,Piroxicam,WY,4,0
2017,Salsalate,WY,4,0
2017,Sulindac,WY,4,0
2018,Aspirin,AK,1,0
2018,Aspirin/Butalbital/Caffeine,AK,1,14
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AK,1,14
2018,Aspirin/Dipyridamole,AK,1,14
2018,Aspirin/Oxycodone Hydrochloride,AK,1,0
2018,Celecoxib,AK,1,587
2018,Diclofenac Epolamine,AK,1,148
2018,Diclofenac Potassium,AK,1,31
2018,Diclofenac Sodium,AK,1,1460
2018,Diclofenac Sodium/Misoprostol,AK,1,0
2018,Etodolac,AK,1,0
2018,Flurbiprofen,AK,1,0
2018,Ibuprofen,AK,1,9535
2018,Indomethacin,AK,1,206
2018,Ketoprofen,AK,1,0
2018,Ketorolac Tromethamine,AK,1,1807
2018,Mefenamic Acid,AK,1,0
2018,Meloxicam,AK,1,1744
2018,Nabumetone,AK,1,184
2018,Naproxen,AK,1,1892
2018,Naproxen Sodium,AK,1,76
2018,Naproxen Sodium/Sumatriptan Succinate,AK,1,0
2018,Oxaprozin,AK,1,0
2018,Piroxicam,AK,1,67
2018,Salsalate,AK,1,0
2018,Sulindac,AK,1,0
2018,Aspirin,AK,2,14
2018,Aspirin/Butalbital/Caffeine,AK,2,19
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AK,2,0
2018,Aspirin/Dipyridamole,AK,2,0
2018,Celecoxib,AK,2,512
2018,Diclofenac Epolamine,AK,2,105
2018,Diclofenac Potassium,AK,2,14
2018,Diclofenac Sodium,AK,2,1393
2018,Diclofenac Sodium/Misoprostol,AK,2,0
2018,Diflunisal,AK,2,0
2018,Etodolac,AK,2,0
2018,Flurbiprofen,AK,2,12
2018,Ibuprofen,AK,2,8200
2018,Indomethacin,AK,2,177
2018,Ketoprofen,AK,2,0
2018,Ketorolac Tromethamine,AK,2,1542
2018,Mefenamic Acid,AK,2,0
2018,Meloxicam,AK,2,1343
2018,Nabumetone,AK,2,82
2018,Naproxen,AK,2,1355
2018,Naproxen Sodium,AK,2,20
2018,Naproxen Sodium/Sumatriptan Succinate,AK,2,0
2018,Oxaprozin,AK,2,0
2018,Piroxicam,AK,2,32
2018,Salsalate,AK,2,0
2018,Sulindac,AK,2,0
2018,Aspirin,AK,3,0
2018,Aspirin/Butalbital/Caffeine,AK,3,16
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AK,3,17
2018,Aspirin/Dipyridamole,AK,3,23
2018,Celecoxib,AK,3,795
2018,Diclofenac Epolamine,AK,3,218
2018,Diclofenac Potassium,AK,3,31
2018,Diclofenac Sodium,AK,3,2012
2018,Diclofenac Sodium/Misoprostol,AK,3,0
2018,Diflunisal,AK,3,0
2018,Etodolac,AK,3,0
2018,Flurbiprofen,AK,3,0
2018,Ibuprofen,AK,3,10568
2018,Indomethacin,AK,3,240
2018,Ketoprofen,AK,3,0
2018,Ketorolac Tromethamine,AK,3,1860
2018,Mefenamic Acid,AK,3,0
2018,Meloxicam,AK,3,1956
2018,Nabumetone,AK,3,174
2018,Naproxen,AK,3,1862
2018,Naproxen Sodium,AK,3,80
2018,Naproxen Sodium/Sumatriptan Succinate,AK,3,0
2018,Oxaprozin,AK,3,0
2018,Piroxicam,AK,3,33
2018,Salsalate,AK,3,0
2018,Sulindac,AK,3,0
2018,Aspirin,AK,4,0
2018,Aspirin/Butalbital/Caffeine,AK,4,14
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AK,4,0
2018,Aspirin/Dipyridamole,AK,4,0
2018,Aspirin/Oxycodone Hydrochloride,AK,4,0
2018,Celecoxib,AK,4,698
2018,Diclofenac Epolamine,AK,4,146
2018,Diclofenac Potassium,AK,4,13
2018,Diclofenac Sodium,AK,4,1582
2018,Diclofenac Sodium/Misoprostol,AK,4,0
2018,Diflunisal,AK,4,0
2018,Etodolac,AK,4,0
2018,Flurbiprofen,AK,4,0
2018,Ibuprofen,AK,4,7968
2018,Indomethacin,AK,4,182
2018,Ketoprofen,AK,4,0
2018,Ketorolac Tromethamine,AK,4,1646
2018,Mefenamic Acid,AK,4,0
2018,Meloxicam,AK,4,1486
2018,Nabumetone,AK,4,101
2018,Naproxen,AK,4,1400
2018,Naproxen Sodium,AK,4,58
2018,Naproxen Sodium/Sumatriptan Succinate,AK,4,0
2018,Oxaprozin,AK,4,0
2018,Piroxicam,AK,4,21
2018,Salsalate,AK,4,0
2018,Sulindac,AK,4,0
2018,Aspirin,AZ,1,29841
2018,Aspirin/Butalbital/Caffeine,AZ,1,466
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,1,157
2018,Aspirin/Dipyridamole,AZ,1,16
2018,Aspirin/Omeprazole,AZ,1,0
2018,Aspirin/Oxycodone Hydrochloride,AZ,1,0
2018,Bromfenac,AZ,1,0
2018,Bromfenac Sodium,AZ,1,0
2018,Celecoxib,AZ,1,1714
2018,Diclofenac,AZ,1,0
2018,Diclofenac Epolamine,AZ,1,27
2018,Diclofenac Potassium,AZ,1,1476
2018,Diclofenac Sodium,AZ,1,16697
2018,Diclofenac Sodium/Misoprostol,AZ,1,0
2018,Diflunisal,AZ,1,14
2018,Etodolac,AZ,1,936
2018,Flurbiprofen,AZ,1,0
2018,Flurbiprofen Sodium,AZ,1,14
2018,Ibuprofen,AZ,1,114454
2018,Ibuprofen/Oxycodone Hydrochloride,AZ,1,0
2018,Indomethacin,AZ,1,1934
2018,Ketoprofen,AZ,1,34
2018,Ketorolac Tromethamine,AZ,1,9391
2018,Meclofenamate Sodium,AZ,1,0
2018,Mefenamic Acid,AZ,1,0
2018,Meloxicam,AZ,1,17061
2018,Nabumetone,AZ,1,1274
2018,Naproxen,AZ,1,24268
2018,Naproxen Sodium,AZ,1,898
2018,Naproxen Sodium/Sumatriptan Succinate,AZ,1,0
2018,Oxaprozin,AZ,1,53
2018,Piroxicam,AZ,1,291
2018,Salsalate,AZ,1,61
2018,Sulindac,AZ,1,531
2018,Aspirin,AZ,2,28411
2018,Aspirin/Butalbital/Caffeine,AZ,2,438
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,2,135
2018,Aspirin/Dipyridamole,AZ,2,12
2018,Aspirin/Omeprazole,AZ,2,0
2018,Aspirin/Oxycodone Hydrochloride,AZ,2,0
2018,Bromfenac,AZ,2,0
2018,Bromfenac Sodium,AZ,2,0
2018,Celecoxib,AZ,2,1676
2018,Diclofenac,AZ,2,0
2018,Diclofenac Epolamine,AZ,2,18
2018,Diclofenac Potassium,AZ,2,1602
2018,Diclofenac Sodium,AZ,2,16749
2018,Diclofenac Sodium/Misoprostol,AZ,2,0
2018,Diflunisal,AZ,2,12
2018,Etodolac,AZ,2,967
2018,Flurbiprofen,AZ,2,0
2018,Flurbiprofen Sodium,AZ,2,17
2018,Ibuprofen,AZ,2,94203
2018,Indomethacin,AZ,2,1846
2018,Ketoprofen,AZ,2,0
2018,Ketorolac Tromethamine,AZ,2,9912
2018,Meclofenamate Sodium,AZ,2,0
2018,Mefenamic Acid,AZ,2,0
2018,Meloxicam,AZ,2,17044
2018,Nabumetone,AZ,2,1105
2018,Naproxen,AZ,2,22426
2018,Naproxen Sodium,AZ,2,746
2018,Naproxen Sodium/Sumatriptan Succinate,AZ,2,0
2018,Oxaprozin,AZ,2,52
2018,Piroxicam,AZ,2,265
2018,Salsalate,AZ,2,49
2018,Sulindac,AZ,2,520
2018,Aspirin,AZ,3,27737
2018,Aspirin/Butalbital/Caffeine,AZ,3,425
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,3,149
2018,Aspirin/Dipyridamole,AZ,3,0
2018,Aspirin/Omeprazole,AZ,3,0
2018,Aspirin/Oxycodone Hydrochloride,AZ,3,0
2018,Bromfenac Sodium,AZ,3,0
2018,Celecoxib,AZ,3,1752
2018,Diclofenac,AZ,3,14
2018,Diclofenac Epolamine,AZ,3,13
2018,Diclofenac Potassium,AZ,3,1695
2018,Diclofenac Sodium,AZ,3,17012
2018,Diclofenac Sodium/Misoprostol,AZ,3,0
2018,Diflunisal,AZ,3,0
2018,Etodolac,AZ,3,1008
2018,Flurbiprofen,AZ,3,0
2018,Flurbiprofen Sodium,AZ,3,0
2018,Ibuprofen,AZ,3,95453
2018,Indomethacin,AZ,3,1844
2018,Ketoprofen,AZ,3,0
2018,Ketorolac Tromethamine,AZ,3,11031
2018,Meclofenamate Sodium,AZ,3,0
2018,Mefenamic Acid,AZ,3,0
2018,Meloxicam,AZ,3,17095
2018,Nabumetone,AZ,3,1117
2018,Naproxen,AZ,3,22497
2018,Naproxen Sodium,AZ,3,738
2018,Naproxen Sodium/Sumatriptan Succinate,AZ,3,0
2018,Oxaprozin,AZ,3,45
2018,Piroxicam,AZ,3,287
2018,Salsalate,AZ,3,59
2018,Sulindac,AZ,3,544
2018,Aspirin,AZ,4,26219
2018,Aspirin/Butalbital/Caffeine,AZ,4,381
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,AZ,4,153
2018,Aspirin/Dipyridamole,AZ,4,0
2018,Aspirin/Oxycodone Hydrochloride,AZ,4,0
2018,Bromfenac Sodium,AZ,4,0
2018,Celecoxib,AZ,4,1694
2018,Diclofenac,AZ,4,0
2018,Diclofenac Epolamine,AZ,4,42
2018,Diclofenac Potassium,AZ,4,1425
2018,Diclofenac Sodium,AZ,4,17102
2018,Diclofenac Sodium/Misoprostol,AZ,4,0
2018,Diflunisal,AZ,4,0
2018,Etodolac,AZ,4,818
2018,Flurbiprofen,AZ,4,0
2018,Ibuprofen,AZ,4,99931
2018,Indomethacin,AZ,4,1647
2018,Ketoprofen,AZ,4,0
2018,Ketorolac Tromethamine,AZ,4,9782
2018,Meclofenamate Sodium,AZ,4,0
2018,Mefenamic Acid,AZ,4,0
2018,Meloxicam,AZ,4,16376
2018,Nabumetone,AZ,4,1057
2018,Naproxen,AZ,4,22257
2018,Naproxen Sodium,AZ,4,745
2018,Naproxen Sodium/Sumatriptan Succinate,AZ,4,0
2018,Oxaprozin,AZ,4,39
2018,Piroxicam,AZ,4,231
2018,Salsalate,AZ,4,45
2018,Sulindac,AZ,4,514
2018,Aspirin,CO,1,4439
2018,Aspirin/Butalbital/Caffeine,CO,1,178
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,1,95
2018,Aspirin/Dipyridamole,CO,1,21
2018,Aspirin/Oxycodone Hydrochloride,CO,1,0
2018,Bromfenac,CO,1,0
2018,Bromfenac Sodium,CO,1,19
2018,Celecoxib,CO,1,1292
2018,Diclofenac,CO,1,30
2018,Diclofenac Epolamine,CO,1,99
2018,Diclofenac Potassium,CO,1,290
2018,Diclofenac Sodium,CO,1,10417
2018,Diclofenac Sodium/Misoprostol,CO,1,0
2018,Diflunisal,CO,1,0
2018,Etodolac,CO,1,83
2018,Flurbiprofen,CO,1,0
2018,Flurbiprofen Sodium,CO,1,0
2018,Ibuprofen,CO,1,30347
2018,Ibuprofen/Oxycodone Hydrochloride,CO,1,0
2018,Indomethacin,CO,1,1656
2018,Ketoprofen,CO,1,0
2018,Ketorolac Tromethamine,CO,1,2053
2018,Mefenamic Acid,CO,1,0
2018,Meloxicam,CO,1,10363
2018,Nabumetone,CO,1,188
2018,Naproxen,CO,1,9906
2018,Naproxen Sodium,CO,1,125
2018,Naproxen Sodium/Sumatriptan Succinate,CO,1,0
2018,Oxaprozin,CO,1,13
2018,Piroxicam,CO,1,33
2018,Salsalate,CO,1,0
2018,Sulindac,CO,1,235
2018,Tolmetin Sodium,CO,1,0
2018,Aspirin,CO,2,4488
2018,Aspirin/Butalbital/Caffeine,CO,2,154
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,2,106
2018,Aspirin/Dipyridamole,CO,2,30
2018,Aspirin/Oxycodone Hydrochloride,CO,2,0
2018,Bromfenac,CO,2,0
2018,Bromfenac Sodium,CO,2,119
2018,Celecoxib,CO,2,1349
2018,Diclofenac,CO,2,0
2018,Diclofenac Epolamine,CO,2,95
2018,Diclofenac Potassium,CO,2,279
2018,Diclofenac Sodium,CO,2,11985
2018,Diclofenac Sodium/Misoprostol,CO,2,0
2018,Diflunisal,CO,2,0
2018,Etodolac,CO,2,48
2018,Flurbiprofen,CO,2,0
2018,Flurbiprofen Sodium,CO,2,0
2018,Ibuprofen,CO,2,29771
2018,Ibuprofen/Oxycodone Hydrochloride,CO,2,0
2018,Indomethacin,CO,2,1757
2018,Ketoprofen,CO,2,0
2018,Ketorolac Tromethamine,CO,2,7380
2018,Mefenamic Acid,CO,2,0
2018,Meloxicam,CO,2,11164
2018,Nabumetone,CO,2,176
2018,Naproxen,CO,2,10238
2018,Naproxen Sodium,CO,2,127
2018,Naproxen Sodium/Sumatriptan Succinate,CO,2,0
2018,Oxaprozin,CO,2,0
2018,Piroxicam,CO,2,35
2018,Salsalate,CO,2,0
2018,Sulindac,CO,2,291
2018,Tolmetin Sodium,CO,2,0
2018,Aspirin,CO,3,4103
2018,Aspirin/Butalbital/Caffeine,CO,3,162
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,3,32
2018,Aspirin/Dipyridamole,CO,3,23
2018,Aspirin/Oxycodone Hydrochloride,CO,3,0
2018,Bromfenac Sodium,CO,3,86
2018,Celecoxib,CO,3,1293
2018,Diclofenac,CO,3,0
2018,Diclofenac Epolamine,CO,3,165
2018,Diclofenac Potassium,CO,3,251
2018,Diclofenac Sodium,CO,3,11994
2018,Diclofenac Sodium/Misoprostol,CO,3,0
2018,Diflunisal,CO,3,0
2018,Etodolac,CO,3,70
2018,Flurbiprofen,CO,3,0
2018,Ibuprofen,CO,3,28090
2018,Ibuprofen/Oxycodone Hydrochloride,CO,3,0
2018,Indomethacin,CO,3,1547
2018,Ketoprofen,CO,3,0
2018,Ketorolac Tromethamine,CO,3,8706
2018,Mefenamic Acid,CO,3,0
2018,Meloxicam,CO,3,10558
2018,Nabumetone,CO,3,130
2018,Naproxen,CO,3,9859
2018,Naproxen Sodium,CO,3,95
2018,Naproxen Sodium/Sumatriptan Succinate,CO,3,0
2018,Oxaprozin,CO,3,0
2018,Piroxicam,CO,3,16
2018,Salsalate,CO,3,0
2018,Sulindac,CO,3,282
2018,Tolmetin Sodium,CO,3,0
2018,Aspirin,CO,4,4348
2018,Aspirin/Butalbital/Caffeine,CO,4,161
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CO,4,47
2018,Aspirin/Dipyridamole,CO,4,36
2018,Bromfenac Sodium,CO,4,53
2018,Celecoxib,CO,4,1325
2018,Diclofenac,CO,4,18
2018,Diclofenac Epolamine,CO,4,133
2018,Diclofenac Potassium,CO,4,301
2018,Diclofenac Sodium,CO,4,13226
2018,Diclofenac Sodium/Misoprostol,CO,4,0
2018,Diflunisal,CO,4,0
2018,Etodolac,CO,4,74
2018,Ibuprofen,CO,4,30073
2018,Ibuprofen/Oxycodone Hydrochloride,CO,4,0
2018,Indomethacin,CO,4,1668
2018,Ketoprofen,CO,4,0
2018,Ketorolac Tromethamine,CO,4,5184
2018,Mefenamic Acid,CO,4,0
2018,Meloxicam,CO,4,11247
2018,Nabumetone,CO,4,126
2018,Naproxen,CO,4,10445
2018,Naproxen Sodium,CO,4,16
2018,Naproxen Sodium/Sumatriptan Succinate,CO,4,0
2018,Oxaprozin,CO,4,0
2018,Piroxicam,CO,4,0
2018,Salsalate,CO,4,0
2018,Sulindac,CO,4,340
2018,Tolmetin Sodium,CO,4,0
2018,Aspirin,CT,1,9112
2018,Aspirin/Butalbital/Caffeine,CT,1,98
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,1,115
2018,Aspirin/Dipyridamole,CT,1,101
2018,Aspirin/Oxycodone Hydrochloride,CT,1,0
2018,Bromfenac,CT,1,0
2018,Bromfenac Sodium,CT,1,99
2018,Celecoxib,CT,1,1595
2018,Diclofenac,CT,1,0
2018,Diclofenac Epolamine,CT,1,1080
2018,Diclofenac Potassium,CT,1,294
2018,Diclofenac Sodium,CT,1,10560
2018,Diclofenac Sodium/Misoprostol,CT,1,0
2018,Diflunisal,CT,1,0
2018,Etodolac,CT,1,48
2018,Flurbiprofen,CT,1,0
2018,Flurbiprofen Sodium,CT,1,13
2018,Ibuprofen,CT,1,58566
2018,Indomethacin,CT,1,1041
2018,Ketoprofen,CT,1,0
2018,Ketorolac Tromethamine,CT,1,1349
2018,Mefenamic Acid,CT,1,0
2018,Meloxicam,CT,1,12044
2018,Nabumetone,CT,1,1327
2018,Naproxen,CT,1,17054
2018,Naproxen Sodium,CT,1,564
2018,Naproxen Sodium/Sumatriptan Succinate,CT,1,62
2018,Oxaprozin,CT,1,41
2018,Piroxicam,CT,1,39
2018,Salsalate,CT,1,0
2018,Sulindac,CT,1,224
2018,Aspirin,CT,2,9354
2018,Aspirin/Butalbital/Caffeine,CT,2,109
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,2,111
2018,Aspirin/Carisoprodol/Codeine Phosphate,CT,2,0
2018,Aspirin/Dipyridamole,CT,2,102
2018,Aspirin/Oxycodone Hydrochloride,CT,2,0
2018,Bromfenac,CT,2,0
2018,Bromfenac Sodium,CT,2,119
2018,Celecoxib,CT,2,1721
2018,Diclofenac,CT,2,0
2018,Diclofenac Epolamine,CT,2,1208
2018,Diclofenac Potassium,CT,2,330
2018,Diclofenac Sodium,CT,2,11417
2018,Diclofenac Sodium/Misoprostol,CT,2,13
2018,Diflunisal,CT,2,0
2018,Etodolac,CT,2,48
2018,Flurbiprofen,CT,2,0
2018,Flurbiprofen Sodium,CT,2,20
2018,Ibuprofen,CT,2,54918
2018,Indomethacin,CT,2,1071
2018,Ketoprofen,CT,2,0
2018,Ketorolac Tromethamine,CT,2,1539
2018,Mefenamic Acid,CT,2,0
2018,Meloxicam,CT,2,12534
2018,Nabumetone,CT,2,1401
2018,Naproxen,CT,2,16914
2018,Naproxen Sodium,CT,2,581
2018,Naproxen Sodium/Sumatriptan Succinate,CT,2,45
2018,Oxaprozin,CT,2,19
2018,Piroxicam,CT,2,34
2018,Salsalate,CT,2,0
2018,Sulindac,CT,2,185
2018,Aspirin,CT,3,8568
2018,Aspirin/Butalbital/Caffeine,CT,3,115
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,3,105
2018,Aspirin/Carisoprodol/Codeine Phosphate,CT,3,0
2018,Aspirin/Dipyridamole,CT,3,91
2018,Aspirin/Oxycodone Hydrochloride,CT,3,0
2018,Bromfenac Sodium,CT,3,95
2018,Celecoxib,CT,3,1511
2018,Diclofenac,CT,3,0
2018,Diclofenac Epolamine,CT,3,1380
2018,Diclofenac Potassium,CT,3,338
2018,Diclofenac Sodium,CT,3,11826
2018,Diclofenac Sodium/Misoprostol,CT,3,0
2018,Diflunisal,CT,3,0
2018,Etodolac,CT,3,34
2018,Flurbiprofen,CT,3,14
2018,Flurbiprofen Sodium,CT,3,22
2018,Ibuprofen,CT,3,52115
2018,Indomethacin,CT,3,973
2018,Ketoprofen,CT,3,0
2018,Ketorolac Tromethamine,CT,3,1446
2018,Meclofenamate Sodium,CT,3,0
2018,Mefenamic Acid,CT,3,17
2018,Meloxicam,CT,3,12536
2018,Nabumetone,CT,3,1365
2018,Naproxen,CT,3,16790
2018,Naproxen Sodium,CT,3,438
2018,Naproxen Sodium/Sumatriptan Succinate,CT,3,43
2018,Oxaprozin,CT,3,38
2018,Piroxicam,CT,3,16
2018,Salsalate,CT,3,0
2018,Sulindac,CT,3,219
2018,Tolmetin Sodium,CT,3,0
2018,Aspirin,CT,4,7986
2018,Aspirin/Butalbital/Caffeine,CT,4,108
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,CT,4,100
2018,Aspirin/Carisoprodol/Codeine Phosphate,CT,4,0
2018,Aspirin/Dipyridamole,CT,4,87
2018,Bromfenac,CT,4,0
2018,Bromfenac Sodium,CT,4,77
2018,Celecoxib,CT,4,1546
2018,Diclofenac,CT,4,0
2018,Diclofenac Epolamine,CT,4,1492
2018,Diclofenac Potassium,CT,4,370
2018,Diclofenac Sodium,CT,4,12139
2018,Diclofenac Sodium/Misoprostol,CT,4,0
2018,Diflunisal,CT,4,0
2018,Etodolac,CT,4,26
2018,Flurbiprofen,CT,4,0
2018,Flurbiprofen Sodium,CT,4,0
2018,Ibuprofen,CT,4,56345
2018,Indomethacin,CT,4,901
2018,Ketoprofen,CT,4,0
2018,Ketorolac Tromethamine,CT,4,1810
2018,Meclofenamate Sodium,CT,4,0
2018,Mefenamic Acid,CT,4,0
2018,Meloxicam,CT,4,12598
2018,Nabumetone,CT,4,1341
2018,Naproxen,CT,4,16928
2018,Naproxen Sodium,CT,4,370
2018,Naproxen Sodium/Sumatriptan Succinate,CT,4,31
2018,Oxaprozin,CT,4,22
2018,Piroxicam,CT,4,14
2018,Salsalate,CT,4,0
2018,Sulindac,CT,4,224
2018,Tolmetin Sodium,CT,4,0
2018,Aspirin,DE,1,2696
2018,Aspirin/Butalbital/Caffeine,DE,1,43
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,DE,1,0
2018,Aspirin/Dipyridamole,DE,1,0
2018,Bromfenac Sodium,DE,1,0
2018,Celecoxib,DE,1,198
2018,Diclofenac Epolamine,DE,1,0
2018,Diclofenac Potassium,DE,1,13
2018,Diclofenac Sodium,DE,1,260
2018,Diclofenac Sodium/Misoprostol,DE,1,0
2018,Diflunisal,DE,1,0
2018,Etodolac,DE,1,0
2018,Fenoprofen Calcium,DE,1,0
2018,Flurbiprofen Sodium,DE,1,0
2018,Ibuprofen,DE,1,13795
2018,Indomethacin,DE,1,218
2018,Ketorolac Tromethamine,DE,1,3708
2018,Meloxicam,DE,1,3177
2018,Nabumetone,DE,1,0
2018,Naproxen,DE,1,2804
2018,Naproxen Sodium,DE,1,0
2018,Naproxen Sodium/Sumatriptan Succinate,DE,1,0
2018,Oxaprozin,DE,1,0
2018,Piroxicam,DE,1,0
2018,Sulindac,DE,1,121
2018,Aspirin,DE,2,2980
2018,Aspirin/Butalbital/Caffeine,DE,2,46
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,DE,2,19
2018,Aspirin/Dipyridamole,DE,2,14
2018,Bromfenac Sodium,DE,2,0
2018,Celecoxib,DE,2,222
2018,Diclofenac Epolamine,DE,2,14
2018,Diclofenac Potassium,DE,2,14
2018,Diclofenac Sodium,DE,2,215
2018,Diclofenac Sodium/Misoprostol,DE,2,0
2018,Etodolac,DE,2,0
2018,Flurbiprofen Sodium,DE,2,0
2018,Ibuprofen,DE,2,12777
