year,gennme,prodnme,state,quarter,totalRXImputed
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,IL,3,35
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,IL,3,212
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FIORINAL W/CODEINE,IL,3,10
2018,Aspirin/Dipyridamole,AGGRENOX,IL,3,10
2018,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,IL,3,110
2018,Bromfenac,BROMFENAC,IL,3,10
2018,Bromfenac Sodium,BROMSITE,IL,3,10
2018,Bromfenac Sodium,PROLENSA,IL,3,20
2018,Celecoxib,CELECOXIB,IL,3,1754
2018,Diclofenac,ZORVOLEX,IL,3,10
2018,Diclofenac Epolamine,FLECTOR,IL,3,22
2018,Diclofenac Potassium,CAMBIA,IL,3,20
2018,Diclofenac Potassium,DICLOFENAC POTASSIUM,IL,3,2205
2018,Diclofenac Potassium,ZIPSOR,IL,3,10
2018,Diclofenac Sodium,DICLOFENAC SODIUM,IL,3,18154
2018,Diclofenac Sodium,DICLOFENAC SODIUM DR,IL,3,479
2018,Diclofenac Sodium,PENNSAID,IL,3,10
2018,Diclofenac Sodium,VOLTAREN GEL,IL,3,20
2018,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,IL,3,60
2018,Diflunisal,DIFLUNISAL,IL,3,67
2018,Etodolac,ETODOLAC,IL,3,1998
2018,Flurbiprofen,FLURBIPROFEN,IL,3,37
2018,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,IL,3,23
2018,Ibuprofen,CHILDREN S IBUPROFEN,IL,3,3421
2018,Ibuprofen,GOOD NEIGHBOR IBUPROFEN INFANTS,IL,3,10
2018,Ibuprofen,GOOD NEIGHBOR IBUPROFEN JUNIOR STRENGTH,IL,3,10
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,IL,3,181
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,IL,3,50
2018,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,IL,3,35
2018,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,IL,3,10
2018,Ibuprofen,IBU,IL,3,1837
2018,Ibuprofen,IBU-200,IL,3,30
2018,Ibuprofen,IBUPROFEN,IL,3,120472
2018,Ibuprofen,IBUPROFEN CHILDREN S,IL,3,476
2018,Ibuprofen,INFANTS  IBUPROFEN,IL,3,30
2018,Ibuprofen,LEADER CHILDREN S IBUPROFEN,IL,3,50
2018,Ibuprofen,QUALITY CHOICE CHILDREN S IBUPROFEN,IL,3,10
2018,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,IL,3,10
2018,Ibuprofen,TOPCARE IBUPROFEN,IL,3,20
2018,Indomethacin,INDOCIN,IL,3,20
2018,Indomethacin,INDOMETHACIN,IL,3,2918
2018,Indomethacin,INDOMETHACIN AVPAK,IL,3,10
2018,Ketoprofen,KETOPROFEN,IL,3,20
2018,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,IL,3,20
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,IL,3,9747
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,IL,3,549
2018,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,IL,3,207
2018,Ketorolac Tromethamine,SIMPLIST KETOROLAC TROMETHAMINE,IL,3,10
2018,Ketorolac Tromethamine,SPRIX,IL,3,10
2018,Ketorolac/Phenylephrine,OMIDRIA,IL,3,10
2018,Meclofenamate Sodium,MECLOFENAMATE SODIUM,IL,3,10
2018,Mefenamic Acid,MEFENAMIC ACID,IL,3,10
2018,Meloxicam,MELOXICAM,IL,3,38699
2018,Meloxicam,MELOXICAM AVPAK,IL,3,10
2018,Meloxicam,VIVLODEX,IL,3,10
2018,Nabumetone,NABUMETONE,IL,3,3128
2018,Naproxen,NAPROXEN,IL,3,42138
2018,Naproxen,NAPROXEN DELAYED-RELEASE,IL,3,284
2018,Naproxen Sodium,ALL DAY RELIEF,IL,3,72
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,IL,3,43
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,IL,3,20
2018,Naproxen Sodium,GOOD SENSE ALL DAY PAIN RELIEF,IL,3,10
2018,Naproxen Sodium,NAPROXEN SODIUM,IL,3,3284
2018,Naproxen Sodium,NAPROXEN SODIUM DS,IL,3,20
2018,Naproxen Sodium,TOPCARE ALL DAY PAIN RELIEF,IL,3,10
2018,Naproxen Sodium/Sumatriptan Succinate,NAPROXEN SODIUM-SUMATRIPTAN SUCCINATE,IL,3,10
2018,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,IL,3,20
2018,Oxaprozin,OXAPROZIN,IL,3,56
2018,Piroxicam,PIROXICAM,IL,3,177
2018,Salsalate,SALSALATE,IL,3,98
2018,Sulindac,SULINDAC,IL,3,1158
2018,Tolmetin Sodium,TOLMETIN SODIUM,IL,3,20
2018,Aspirin,ASPIR LOW,IL,4,8249
2018,Aspirin,ASPIRIN,IL,4,27245
2018,Aspirin,ASPIRIN CHILDREN S,IL,4,3196
2018,Aspirin,ASPIRIN LOW DOSE,IL,4,16107
2018,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,IL,4,1253
2018,Aspirin,GOOD SENSE ADULT CHEWABLE ASPIRIN,IL,4,10
2018,Aspirin,GOOD SENSE ASPIRIN,IL,4,117
2018,Aspirin,LOW DOSE ASPIRIN,IL,4,2954
2018,Aspirin,QUALITY CHOICE CHEWABLE ASPIRIN,IL,4,20
2018,Aspirin,QUALITY CHOICE ENTERIC ASPIRIN,IL,4,10
2018,Aspirin,TOPCARE ASPIRIN,IL,4,30
2018,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,IL,4,464
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,IL,4,39
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,IL,4,177
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,FIORINAL W/CODEINE,IL,4,10
2018,Aspirin/Dipyridamole,AGGRENOX,IL,4,10
2018,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,IL,4,116
2018,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,IL,4,10
2018,Bromfenac,BROMFENAC,IL,4,10
2018,Bromfenac Sodium,BROMSITE,IL,4,10
2018,Bromfenac Sodium,PROLENSA,IL,4,20
2018,Celecoxib,CELEBREX,IL,4,20
2018,Celecoxib,CELECOXIB,IL,4,1888
2018,Diclofenac Epolamine,FLECTOR,IL,4,30
2018,Diclofenac Potassium,CAMBIA,IL,4,10
2018,Diclofenac Potassium,DICLOFENAC POTASSIUM,IL,4,2182
2018,Diclofenac Sodium,DICLOFENAC SODIUM,IL,4,18377
2018,Diclofenac Sodium,DICLOFENAC SODIUM DR,IL,4,294
2018,Diclofenac Sodium,PENNSAID,IL,4,10
2018,Diclofenac Sodium,VOLTAREN GEL,IL,4,20
2018,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,IL,4,30
2018,Diflunisal,DIFLUNISAL,IL,4,78
2018,Etodolac,ETODOLAC,IL,4,2020
2018,Flurbiprofen,FLURBIPROFEN,IL,4,48
2018,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,IL,4,20
2018,Ibuprofen,CHILDREN S IBUPROFEN,IL,4,4390
2018,Ibuprofen,GOOD NEIGHBOR IBUPROFEN JUNIOR STRENGTH,IL,4,10
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,IL,4,209
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,IL,4,70
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN JUNIOR STRENGTH,IL,4,10
2018,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,IL,4,48
2018,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,IL,4,30
2018,Ibuprofen,IBU,IL,4,1706
2018,Ibuprofen,IBU-200,IL,4,40
2018,Ibuprofen,IBUPROFEN,IL,4,121816
2018,Ibuprofen,IBUPROFEN CHILDREN S,IL,4,520
2018,Ibuprofen,INFANTS  IBUPROFEN,IL,4,30
2018,Ibuprofen,LEADER CHILDREN S IBUPROFEN,IL,4,81
2018,Ibuprofen,QUALITY CHOICE CHILDREN S IBUPROFEN,IL,4,10
2018,Ibuprofen,TOPCARE CHILDREN S IBUPROFEN,IL,4,10
2018,Ibuprofen,TOPCARE IBUPROFEN,IL,4,20
2018,Indomethacin,INDOCIN,IL,4,20
2018,Indomethacin,INDOMETHACIN,IL,4,2564
2018,Indomethacin,TIVORBEX,IL,4,10
2018,Ketoprofen,KETOPROFEN,IL,4,50
2018,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,IL,4,15
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,IL,4,9645
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,IL,4,552
2018,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,IL,4,191
2018,Ketorolac Tromethamine,SIMPLIST KETOROLAC TROMETHAMINE,IL,4,10
2018,Ketorolac/Phenylephrine,OMIDRIA,IL,4,10
2018,Meclofenamate Sodium,MECLOFENAMATE SODIUM,IL,4,20
2018,Mefenamic Acid,MEFENAMIC ACID,IL,4,20
2018,Meloxicam,MELOXICAM,IL,4,38646
2018,Meloxicam,MELOXICAM AVPAK,IL,4,10
2018,Nabumetone,NABUMETONE,IL,4,2692
2018,Naproxen,NAPROXEN,IL,4,41239
2018,Naproxen,NAPROXEN DELAYED-RELEASE,IL,4,155
2018,Naproxen Sodium,ALL DAY RELIEF,IL,4,62
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,IL,4,55
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,IL,4,10
2018,Naproxen Sodium,NAPROXEN SODIUM,IL,4,3331
2018,Naproxen Sodium,NAPROXEN SODIUM DS,IL,4,20
2018,Naproxen Sodium/Sumatriptan Succinate,NAPROXEN SODIUM-SUMATRIPTAN SUCCINATE,IL,4,10
2018,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,IL,4,10
2018,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,IL,4,10
2018,Oxaprozin,OXAPROZIN,IL,4,67
2018,Piroxicam,PIROXICAM,IL,4,147
2018,Salsalate,SALSALATE,IL,4,80
2018,Sulindac,SULINDAC,IL,4,1167
2018,Tolmetin Sodium,TOLMETIN SODIUM,IL,4,20
2018,Aspirin,ASPIR 81,IN,1,30
2018,Aspirin,ASPIR LOW,IN,1,5292
2018,Aspirin,ASPIRIN,IN,1,35653
2018,Aspirin,ASPIRIN CHILDREN S,IN,1,1042
2018,Aspirin,ECPIRIN,IN,1,41
2018,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,IN,1,413
2018,Aspirin,GOOD SENSE ADULT CHEWABLE ASPIRIN,IN,1,10
2018,Aspirin,GOOD SENSE ASPIRIN,IN,1,85
2018,Aspirin,HEALTH MART ASPIRIN,IN,1,161
2018,Aspirin,HEALTH MART LOW DOSE ASPIRIN,IN,1,138
2018,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,IN,1,154
2018,Aspirin,LEADER ADULT ASPIRIN REGIMEN,IN,1,10
2018,Aspirin,LOW DOSE ASPIRIN,IN,1,5942
2018,Aspirin,SUNMARK ASPIRIN,IN,1,524
2018,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,IN,1,20
2018,Aspirin,TOPCARE ASPIRIN,IN,1,10
2018,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,IN,1,317
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,IN,1,60
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,IN,1,51
2018,Aspirin/Dipyridamole,AGGRENOX,IN,1,39
2018,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,IN,1,69
2018,Aspirin/Omeprazole,YOSPRALA,IN,1,10
2018,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,IN,1,10
2018,Bromfenac Sodium,BROMSITE,IN,1,10
2018,Bromfenac Sodium,PROLENSA,IN,1,12
2018,Celecoxib,CELEBREX,IN,1,20
2018,Celecoxib,CELECOXIB,IN,1,3791
2018,Diclofenac,ZORVOLEX,IN,1,49
2018,Diclofenac Epolamine,FLECTOR,IN,1,143
2018,Diclofenac Potassium,CAMBIA,IN,1,76
2018,Diclofenac Potassium,DICLOFENAC POTASSIUM,IN,1,2223
2018,Diclofenac Potassium,ZIPSOR,IN,1,25
2018,Diclofenac Sodium,DICLOFENAC SODIUM,IN,1,14060
2018,Diclofenac Sodium,DICLOFENAC SODIUM DR,IN,1,304
2018,Diclofenac Sodium,PENNSAID,IN,1,35
2018,Diclofenac Sodium,VOLTAREN GEL,IN,1,341
2018,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,IN,1,64
2018,Diflunisal,DIFLUNISAL,IN,1,75
2018,Etodolac,ETODOLAC,IN,1,1553
2018,Fenoprofen Calcium,FENOPROFEN CALCIUM,IN,1,20
2018,Flurbiprofen,FLURBIPROFEN,IN,1,30
2018,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,IN,1,15
2018,Ibuprofen,CALDOLOR,IN,1,10
2018,Ibuprofen,CHILDREN S IBUPROFEN,IN,1,1131
2018,Ibuprofen,GOOD NEIGHBOR IBUPROFEN JUNIOR STRENGTH,IN,1,10
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,IN,1,105
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,IN,1,40
2018,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,IN,1,20
2018,Ibuprofen,GOOD SENSE IBUPROFEN,IN,1,80
2018,Ibuprofen,GOOD SENSE IBUPROFEN JUNIOR STRENGTH,IN,1,10
2018,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,IN,1,56
2018,Ibuprofen,HEALTH MART IBUPROFEN,IN,1,30
2018,Ibuprofen,IBU,IN,1,5463
2018,Ibuprofen,IBU-200,IN,1,89
2018,Ibuprofen,IBUPROFEN,IN,1,54438
2018,Ibuprofen,IBUPROFEN CHILDREN S,IN,1,169
2018,Ibuprofen,INFANTS  IBUPROFEN,IN,1,40
2018,Ibuprofen,LEADER CHILDREN S IBUPROFEN,IN,1,20
2018,Ibuprofen,LEADER IBU-DROPS INFANTS,IN,1,10
2018,Ibuprofen,LEADER IBUPROFEN,IN,1,10
2018,Ibuprofen,PROVIL,IN,1,10
2018,Ibuprofen,SUNMARK IBUPROFEN,IN,1,20
2018,Ibuprofen,TOPCARE IBUPROFEN,IN,1,10
2018,Ibuprofen/Pseudoephedrine Hydrochloride,GOOD NEIGHBOR PHARMACY IBUPROFEN COLD & SINUS,IN,1,10
2018,Indomethacin,INDOCIN,IN,1,33
2018,Indomethacin,INDOMETHACIN,IN,1,1605
2018,Indomethacin,INDOMETHACIN AVPAK,IN,1,10
2018,Indomethacin,TIVORBEX,IN,1,10
2018,Ketoprofen,KETOPROFEN,IN,1,107
2018,Ketorolac Tromethamine,ACUVAIL,IN,1,10
2018,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,IN,1,30
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,IN,1,10122
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,IN,1,996
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,IN,1,30
2018,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,IN,1,135
2018,Ketorolac Tromethamine,SPRIX,IN,1,10
2018,Ketorolac/Phenylephrine,OMIDRIA,IN,1,10
2018,Meclofenamate Sodium,MECLOFENAMATE SODIUM,IN,1,10
2018,Mefenamic Acid,MEFENAMIC ACID,IN,1,68
2018,Meloxicam,MELOXICAM,IN,1,28643
2018,Meloxicam,MELOXICAM AVPAK,IN,1,30
2018,Meloxicam,VIVLODEX,IN,1,20
2018,Nabumetone,NABUMETONE,IN,1,2310
2018,Naproxen,NAPROXEN,IN,1,20889
2018,Naproxen,NAPROXEN AVPAK,IN,1,40
2018,Naproxen,NAPROXEN DELAYED-RELEASE,IN,1,717
2018,Naproxen Sodium,ALL DAY RELIEF,IN,1,264
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,IN,1,29
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,IN,1,40
2018,Naproxen Sodium,GOOD SENSE ALL DAY PAIN RELIEF,IN,1,10
2018,Naproxen Sodium,NAPRELAN,IN,1,10
2018,Naproxen Sodium,NAPROXEN SODIUM,IN,1,2203
2018,Naproxen Sodium,NAPROXEN SODIUM AVPAK,IN,1,10
2018,Naproxen Sodium,NAPROXEN SODIUM DS,IN,1,10
2018,Naproxen Sodium/Sumatriptan Succinate,NAPROXEN SODIUM-SUMATRIPTAN SUCCINATE,IN,1,10
2018,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,IN,1,16
2018,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,IN,1,69
2018,Oxaprozin,OXAPROZIN,IN,1,580
2018,Piroxicam,PIROXICAM,IN,1,346
2018,Salsalate,SALSALATE,IN,1,42
2018,Sulindac,SULINDAC,IN,1,434
2018,Aspirin,ASPIR 81,IN,2,47
2018,Aspirin,ASPIR LOW,IN,2,5720
2018,Aspirin,ASPIRIN,IN,2,38231
2018,Aspirin,ASPIRIN CHILDREN S,IN,2,1632
2018,Aspirin,ASPIRIN LOW DOSE,IN,2,240
2018,Aspirin,ECPIRIN,IN,2,23
2018,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,IN,2,219
2018,Aspirin,GOOD SENSE ASPIRIN,IN,2,85
2018,Aspirin,HEALTH MART ASPIRIN,IN,2,184
2018,Aspirin,HEALTH MART LOW DOSE ASPIRIN,IN,2,155
2018,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,IN,2,218
2018,Aspirin,LEADER ADULT ASPIRIN REGIMEN,IN,2,20
2018,Aspirin,LOW DOSE ASPIRIN,IN,2,4847
2018,Aspirin,SUNMARK ASPIRIN,IN,2,514
2018,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,IN,2,20
2018,Aspirin,TOPCARE ASPIRIN,IN,2,10
2018,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,IN,2,283
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,IN,2,60
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,IN,2,50
2018,Aspirin/Dipyridamole,AGGRENOX,IN,2,28
2018,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,IN,2,80
2018,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,IN,2,10
2018,Bromfenac Sodium,BROMSITE,IN,2,20
2018,Bromfenac Sodium,PROLENSA,IN,2,19
2018,Celecoxib,CELEBREX,IN,2,20
2018,Celecoxib,CELECOXIB,IN,2,4070
2018,Diclofenac,ZORVOLEX,IN,2,47
2018,Diclofenac Epolamine,FLECTOR,IN,2,162
2018,Diclofenac Potassium,CAMBIA,IN,2,79
2018,Diclofenac Potassium,DICLOFENAC POTASSIUM,IN,2,2280
2018,Diclofenac Potassium,ZIPSOR,IN,2,28
2018,Diclofenac Sodium,DICLOFENAC SODIUM,IN,2,14752
2018,Diclofenac Sodium,DICLOFENAC SODIUM DR,IN,2,306
2018,Diclofenac Sodium,PENNSAID,IN,2,49
2018,Diclofenac Sodium,VOLTAREN GEL,IN,2,411
2018,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,IN,2,100
2018,Diflunisal,DIFLUNISAL,IN,2,59
2018,Etodolac,ETODOLAC,IN,2,1651
2018,Fenoprofen Calcium,FENOPROFEN CALCIUM,IN,2,20
2018,Flurbiprofen,FLURBIPROFEN,IN,2,50
2018,Flurbiprofen Sodium,FLURBIPROFEN SODIUM,IN,2,12
2018,Ibuprofen,CHILDREN S IBUPROFEN,IN,2,804
2018,Ibuprofen,GOOD NEIGHBOR IBUPROFEN JUNIOR STRENGTH,IN,2,10
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,IN,2,80
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,IN,2,50
2018,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,IN,2,60
2018,Ibuprofen,GOOD SENSE IBUPROFEN,IN,2,80
2018,Ibuprofen,HEALTH MART CHILDREN S IBUPROFEN,IN,2,50
2018,Ibuprofen,HEALTH MART IBUPROFEN,IN,2,40
2018,Ibuprofen,IBU,IN,2,4269
2018,Ibuprofen,IBU-200,IN,2,67
2018,Ibuprofen,IBUPROFEN,IN,2,48373
2018,Ibuprofen,IBUPROFEN CHILDREN S,IN,2,126
2018,Ibuprofen,INFANTS  IBUPROFEN,IN,2,30
2018,Ibuprofen,LEADER CHILDREN S IBUPROFEN,IN,2,20
2018,Ibuprofen,SUNMARK IBUPROFEN,IN,2,20
2018,Indomethacin,INDOCIN,IN,2,10
2018,Indomethacin,INDOMETHACIN,IN,2,1682
2018,Indomethacin,TIVORBEX,IN,2,10
2018,Ketoprofen,KETOPROFEN,IN,2,108
2018,Ketorolac Tromethamine,BD SIMPLIST KETOROLAC TROMETHAMINE,IN,2,44
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE,IN,2,8784
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVAPLUS,IN,2,834
2018,Ketorolac Tromethamine,KETOROLAC TROMETHAMINE NOVATION,IN,2,30
2018,Ketorolac Tromethamine,PREMIERPRO RX KETOROLAC TROMETHAMINE,IN,2,201
2018,Ketorolac Tromethamine,SPRIX,IN,2,20
2018,Meclofenamate Sodium,MECLOFENAMATE SODIUM,IN,2,10
2018,Mefenamic Acid,MEFENAMIC ACID,IN,2,74
2018,Meloxicam,MELOXICAM,IN,2,28180
2018,Meloxicam,MELOXICAM AVPAK,IN,2,20
2018,Meloxicam,VIVLODEX,IN,2,36
2018,Nabumetone,NABUMETONE,IN,2,2164
2018,Naproxen,NAPROXEN,IN,2,20603
2018,Naproxen,NAPROXEN AVPAK,IN,2,30
2018,Naproxen,NAPROXEN DELAYED-RELEASE,IN,2,337
2018,Naproxen Sodium,ALL DAY RELIEF,IN,2,225
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY ALL DAY PAIN RELIEF,IN,2,20
2018,Naproxen Sodium,GOOD NEIGHBOR PHARMACY NAPROXEN SODIUM,IN,2,30
2018,Naproxen Sodium,GOOD SENSE ALL DAY PAIN RELIEF,IN,2,10
2018,Naproxen Sodium,NAPRELAN,IN,2,10
2018,Naproxen Sodium,NAPROXEN SODIUM,IN,2,2116
2018,Naproxen Sodium,NAPROXEN SODIUM DS,IN,2,10
2018,Naproxen Sodium/Sumatriptan Succinate,NAPROXEN SODIUM-SUMATRIPTAN SUCCINATE,IN,2,10
2018,Naproxen Sodium/Sumatriptan Succinate,SUMATRIPTAN AND NAPROXEN SODIUM,IN,2,38
2018,Naproxen Sodium/Sumatriptan Succinate,TREXIMET,IN,2,30
2018,Oxaprozin,OXAPROZIN,IN,2,485
2018,Piroxicam,PIROXICAM,IN,2,344
2018,Salsalate,SALSALATE,IN,2,48
2018,Sulindac,SULINDAC,IN,2,424
2018,Tolmetin Sodium,TOLMETIN SODIUM,IN,2,10
2018,Aspirin,ASPIR 81,IN,3,40
2018,Aspirin,ASPIR LOW,IN,3,4443
2018,Aspirin,ASPIRIN,IN,3,37798
2018,Aspirin,ASPIRIN CHILDREN S,IN,3,2066
2018,Aspirin,ASPIRIN LOW DOSE,IN,3,625
2018,Aspirin,ECPIRIN,IN,3,20
2018,Aspirin,GOOD NEIGHBOR PHARMACY ASPIRIN,IN,3,329
2018,Aspirin,GOOD SENSE ASPIRIN,IN,3,67
2018,Aspirin,HEALTH MART ASPIRIN,IN,3,197
2018,Aspirin,HEALTH MART LOW DOSE ASPIRIN,IN,3,200
2018,Aspirin,HEALTH MART SAFETY COATED ASPIRIN,IN,3,221
2018,Aspirin,LEADER ADULT ASPIRIN REGIMEN,IN,3,20
2018,Aspirin,LEADER ASPIRIN,IN,3,20
2018,Aspirin,LOW DOSE ASPIRIN,IN,3,4353
2018,Aspirin,MINIPRIN,IN,3,10
2018,Aspirin,SUNMARK ASPIRIN,IN,3,595
2018,Aspirin,SUNMARK ENTERIC COATED ASPIRIN,IN,3,20
2018,Aspirin/Butalbital/Caffeine,BUTALBITAL-ASPIRIN-CAFFEINE,IN,3,293
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,ASCOMP W/CODEINE,IN,3,58
2018,Aspirin/Butalbital/Caffeine/Codeine Phosphate,BUTALBITAL/ASPIRIN/CAFFEINE/CODEINE,IN,3,52
2018,Aspirin/Dipyridamole,AGGRENOX,IN,3,32
2018,Aspirin/Dipyridamole,ASPIRIN-DIPYRIDAMOLE,IN,3,66
2018,Aspirin/Oxycodone Hydrochloride,OXYCODONE HCL-ASPIRIN,IN,3,20
2018,Bromfenac,BROMFENAC,IN,3,10
2018,Bromfenac Sodium,BROMSITE,IN,3,10
2018,Bromfenac Sodium,PROLENSA,IN,3,14
2018,Celecoxib,CELEBREX,IN,3,30
2018,Celecoxib,CELECOXIB,IN,3,4055
2018,Diclofenac,ZORVOLEX,IN,3,32
2018,Diclofenac Epolamine,FLECTOR,IN,3,221
2018,Diclofenac Potassium,CAMBIA,IN,3,65
2018,Diclofenac Potassium,DICLOFENAC POTASSIUM,IN,3,2319
2018,Diclofenac Potassium,ZIPSOR,IN,3,40
2018,Diclofenac Sodium,DICLOFENAC SODIUM,IN,3,14772
2018,Diclofenac Sodium,DICLOFENAC SODIUM DR,IN,3,155
2018,Diclofenac Sodium,PENNSAID,IN,3,35
2018,Diclofenac Sodium,VOLTAREN GEL,IN,3,385
2018,Diclofenac Sodium/Misoprostol,DICLOFENAC SODIUM-MISOPROSTOL,IN,3,81
2018,Diflunisal,DIFLUNISAL,IN,3,71
2018,Etodolac,ETODOLAC,IN,3,1453
2018,Fenoprofen Calcium,FENOPROFEN CALCIUM,IN,3,30
2018,Flurbiprofen,FLURBIPROFEN,IN,3,34
2018,Ibuprofen,CALDOLOR,IN,3,10
2018,Ibuprofen,CHILDREN S IBUPROFEN,IN,3,865
2018,Ibuprofen,GOOD NEIGHBOR IBUPROFEN JUNIOR STRENGTH,IN,3,10
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY CHILDREN S IBUPROFEN,IN,3,70
2018,Ibuprofen,GOOD NEIGHBOR PHARMACY IBUPROFEN,IN,3,60
2018,Ibuprofen,GOOD SENSE CHILDREN S IBUPROFEN,IN,3,50
